Id_Usuario,Nombre_Película,Género_Película,Duración (minutos),Minutos_vistos,Porcentaje_visualizado,Num_visualizaciones,Calificación_usuario,
477,Inception,Thriller,139,41,29.5,2,4.7,
286,Forrest Gump,Ciencia Ficción,169,65,38.46,4,1.6,
144,The Dark Knight,Aventura,169,41,24.26,4,3,
424,Inception,Misterio,144,140,97.22,3,3,
19,La La Land,Aventura,111,23,20.72,3,0.7,
18,The Matrix,Acción,158,69,43.67,2,,
769,The Lord of the Rings,Romance,100,22,22,4,2.4,
590,Fight Club,Fantasía,97,78,80.41,4,,
371,Fight Club,Drama,173,35,20.23,6,1.9,
175,The Godfather,Thriller,139,128,92.09,4,3.2,
194,La La Land,Romance,92,13,14.13,3,3.4,
502,Inception,Aventura,103,69,66.99,1,4.8,
988,Avengers: Endgame,Ciencia Ficción,109,50,45.87,5,3.6,
113,Coco,Ciencia Ficción,81,28,34.57,3,4.6,
114,Coco,Romance,162,47,29.01,4,2.3,
222,The Godfather,Ciencia Ficción,104,78,75,4,2.9,
678,The Dark Knight,Aventura,129,66,51.16,2,1.3,
947,The Godfather,Romance,93,74,79.57,1,2.3,
831,Inception,Aventura,85,27,31.76,1,1.6,
644,Forrest Gump,Thriller,155,8,5.16,4,4.3,
897,Titanic,Fantasía,163,122,74.85,3,3.9,
264,Titanic,Misterio,166,124,74.7,3,2.5,
925,La La Land,Thriller,109,103,94.5,4,4.8,
55,The Lord of the Rings,Thriller,109,20,18.35,3,3.4,
871,The Matrix,Ciencia Ficción,117,55,47.01,1,,
643,Fight Club,Acción,137,39,28.47,4,4,
800,The Dark Knight,Animación,173,12,6.94,3,3.7,
778,Coco,Ciencia Ficción,120,73,60.83,1,4.3,
458,Fight Club,Acción,173,172,99.42,3,3.9,
979,Interstellar,Aventura,136,66,48.53,2,3.5,
878,The Lord of the Rings,Animación,115,74,64.35,3,3.3,
162,The Matrix,Ciencia Ficción,143,134,93.71,3,3.3,
380,The Shawshank Redemption,Animación,177,138,77.97,4,4.2,
993,Coco,Animación,95,26,27.37,4,3.6,
87,Avengers: Endgame,Comedia,167,134,,4,1.7,
55,Avengers: Endgame,Fantasía,157,20,12.74,1,2.7,
476,The Godfather,Comedia,169,93,55.03,2,1.3,
800,Pulp Fiction,Acción,151,82,,3,3.2,
178,Inception,Drama,93,14,15.05,4,2.2,
391,Fight Club,Romance,110,41,37.27,1,4.9,
349,The Godfather,Misterio,145,145,100,4,3,
8,The Dark Knight,Drama,147,49,33.33,3,1.7,
833,Fight Club,Romance,144,38,26.39,4,3.6,
313,The Shawshank Redemption,Acción,134,58,43.28,2,2.4,
759,Titanic,Acción,163,131,80.37,2,1.2,
835,The Matrix,Aventura,157,47,29.94,1,1.3,
984,The Lord of the Rings,Misterio,119,48,40.34,1,1.7,
983,The Matrix,Fantasía,104,86,82.69,4,2.6,
443,Titanic,Animación,104,20,19.23,2,2.8,
767,Fight Club,Comedia,82,80,97.56,1,3.4,
328,The Dark Knight,Comedia,148,27,18.24,3,0.3,
54,The Matrix,Acción,105,79,75.24,4,3.2,
761,Avengers: Endgame,Comedia,119,51,42.86,3,2.4,
239,The Matrix,Acción,117,109,93.16,4,0.5,
229,The Shawshank Redemption,Animación,117,83,70.94,4,0.7,
579,Coco,Acción,147,126,85.71,4,2.5,
51,Inception,Aventura,86,58,67.44,3,3.1,
609,The Dark Knight,Fantasía,173,73,42.2,4,1.8,
604,The Dark Knight,Thriller,109,26,23.85,3,2.2,
264,Forrest Gump,Ciencia Ficción,98,9,9.18,2,2.5,
418,Coco,Fantasía,114,57,50,3,3.6,
803,Coco,Fantasía,112,5,4.46,3,2.3,
96,Titanic,Drama,112,17,15.18,4,3.7,
88,Forrest Gump,Misterio,157,88,56.05,3,4.3,
78,Avengers: Endgame,Misterio,117,3,2.56,3,2.5,
288,Titanic,Romance,89,39,43.82,1,3.9,
120,La La Land,Ciencia Ficción,136,43,31.62,2,3.1,
814,The Matrix,Animación,107,46,42.99,3,1.1,
491,Titanic,Thriller,157,94,59.87,1,3,
912,Pulp Fiction,Thriller,179,15,8.38,2,1.4,
452,Forrest Gump,Misterio,117,51,43.59,1,4.1,
500,The Matrix,Fantasía,95,37,38.95,2,1.7,
165,La La Land,Aventura,100,73,73,3,2.5,
182,Gladiator,Romance,171,50,29.24,1,2.9,
469,Interstellar,Acción,176,91,51.7,4,2.2,
910,Interstellar,Romance,85,12,14.12,4,3.6,
735,The Dark Knight,Drama,120,49,40.83,3,4.1,
823,Pulp Fiction,Romance,94,49,52.13,3,5.2,
944,The Shawshank Redemption,Fantasía,82,56,68.29,7,2.1,
978,Inception,Animación,122,7,5.74,2,2.4,
7,La La Land,Fantasía,126,8,6.35,2,0.2,
330,La La Land,Misterio,178,62,34.83,3,3,
775,Forrest Gump,Animación,93,2,2.15,1,4.8,
673,Gladiator,Comedia,145,136,93.79,4,4.5,
151,The Matrix,Animación,108,51,47.22,2,1.8,
85,La La Land,Romance,83,7,8.43,2,3.1,
147,La La Land,Romance,105,44,41.9,3,1.9,
624,Pulp Fiction,Romance,91,62,68.13,3,2.8,
381,Coco,Comedia,81,56,69.14,2,3.7,
915,Coco,Misterio,96,66,68.75,3,2.8,
548,The Dark Knight,Acción,114,9,7.89,1,0.4,
285,The Lord of the Rings,Ciencia Ficción,89,17,19.1,3,4.3,
700,Forrest Gump,Misterio,165,22,13.33,2,2.9,
82,Pulp Fiction,Romance,122,72,59.02,1,2.2,
514,Forrest Gump,Misterio,100,87,87,1,1.3,
897,The Lord of the Rings,Drama,94,24,25.53,1,3.4,
815,Inception,Thriller,114,11,9.65,2,1.5,
709,Inception,Thriller,164,155,94.51,8,,
916,The Shawshank Redemption,Ciencia Ficción,164,35,21.34,3,2.2,
523,Coco,Ciencia Ficción,164,106,64.63,4,2.7,
746,Avengers: Endgame,Acción,139,66,47.48,3,1.9,
386,Interstellar,Drama,123,109,88.62,3,3,
707,Coco,Fantasía,175,52,29.71,9,3.2,
471,Titanic,Misterio,84,62,73.81,3,2.5,
119,The Godfather,Animación,152,123,80.92,3,4.3,
396,The Godfather,Animación,97,46,47.42,4,2.1,
532,Forrest Gump,Fantasía,100,47,47,4,4.8,
261,The Lord of the Rings,Thriller,151,36,23.84,1,,
805,The Shawshank Redemption,Fantasía,177,35,19.77,1,,
934,The Godfather,Misterio,153,6,3.92,2,2.5,
256,Titanic,Drama,130,21,16.15,1,3,
734,The Dark Knight,Romance,120,39,32.5,2,4.1,
905,The Godfather,Comedia,103,45,43.69,2,,
226,Fight Club,Romance,103,86,83.5,1,2.9,
53,The Matrix,Comedia,175,156,89.14,1,0.4,
940,The Shawshank Redemption,Animación,176,21,11.93,3,3.5,
867,The Dark Knight,Ciencia Ficción,117,65,55.56,3,4.8,
500,La La Land,Misterio,123,57,46.34,1,3.6,
506,Pulp Fiction,Romance,136,64,47.06,1,2,
854,The Dark Knight,Fantasía,138,42,30.43,3,2.9,
364,Interstellar,Drama,113,67,,3,2.2,
280,Pulp Fiction,Drama,154,134,87.01,1,1.1,
593,Coco,Thriller,174,132,75.86,1,3.9,
714,Gladiator,Drama,161,6,3.73,1,2,
158,The Matrix,Drama,102,53,51.96,3,2.1,
632,The Matrix,Ciencia Ficción,165,137,83.03,4,3.2,
59,The Matrix,Fantasía,122,24,19.67,1,2.1,
727,The Lord of the Rings,Animación,161,60,37.27,2,3.2,
128,The Matrix,Drama,119,22,18.49,2,4.7,
736,Forrest Gump,Animación,126,36,28.57,1,3.7,
721,The Matrix,Ciencia Ficción,120,12,10,4,3.3,
882,Titanic,Drama,126,64,50.79,1,3.9,
115,Coco,Misterio,99,82,82.83,2,4.8,
209,The Matrix,Thriller,156,77,49.36,1,4.7,
526,Avengers: Endgame,Romance,144,41,28.47,2,3.6,
521,Coco,Misterio,147,88,59.86,4,1.7,
552,The Matrix,Aventura,103,86,83.5,4,2.1,
962,The Lord of the Rings,Acción,179,97,54.19,4,3.1,
237,The Shawshank Redemption,Drama,115,16,13.91,3,1.2,
281,Forrest Gump,Animación,124,43,34.68,1,2.4,
359,The Lord of the Rings,Acción,81,13,16.05,4,2.2,
201,Inception,Comedia,107,40,37.38,4,2.4,
758,The Dark Knight,Drama,105,79,75.24,4,4.7,
278,Avengers: Endgame,Aventura,102,88,86.27,3,3.4,
235,Avengers: Endgame,Ciencia Ficción,158,26,16.46,2,5.7,
494,The Dark Knight,Thriller,115,93,80.87,2,3.5,
4,Pulp Fiction,Aventura,170,18,10.59,1,4.8,
666,The Shawshank Redemption,Animación,85,12,14.12,1,3.9,
442,Fight Club,Ciencia Ficción,114,113,99.12,3,3.4,
29,The Dark Knight,Romance,117,55,47.01,1,3.8,
109,La La Land,Ciencia Ficción,114,44,38.6,2,1.1,
610,The Godfather,Drama,179,166,92.74,3,1.2,
727,Fight Club,Acción,153,56,36.6,1,2.4,
805,La La Land,Acción,173,168,97.11,2,1.6,
75,The Matrix,Animación,132,81,61.36,2,4.7,
838,La La Land,Ciencia Ficción,117,34,29.06,1,2,
146,The Matrix,Aventura,172,56,32.56,1,2.1,
128,Forrest Gump,Animación,138,35,25.36,1,1.6,
853,Fight Club,Thriller,122,98,80.33,2,1.5,
42,The Godfather,Animación,83,36,,4,2.5,
356,La La Land,Animación,84,12,14.29,2,4.3,
41,Forrest Gump,Romance,147,108,73.47,4,2.2,
934,Titanic,Misterio,179,101,56.42,1,4.3,
34,The Lord of the Rings,Drama,124,59,47.58,1,4.7,
17,Coco,Romance,159,53,,4,5.4,
677,Coco,Acción,104,36,34.62,2,4,
153,Pulp Fiction,Acción,157,94,59.87,1,1.8,
998,Fight Club,Comedia,90,43,47.78,1,2.5,
378,The Shawshank Redemption,Comedia,108,41,37.96,4,1.4,
588,The Matrix,Aventura,113,63,55.75,4,3.7,
599,Coco,Acción,165,131,79.39,3,1.2,
629,The Matrix,Misterio,93,17,18.28,2,1.5,
874,Interstellar,Romance,103,48,46.6,4,3.3,
342,The Lord of the Rings,Thriller,138,38,27.54,1,2.2,
981,The Lord of the Rings,Misterio,118,5,4.24,3,2.9,
27,Coco,Comedia,105,75,71.43,1,2.6,
825,Forrest Gump,Ciencia Ficción,122,64,52.46,3,2.3,
287,Inception,Misterio,115,7,6.09,4,1.9,
646,Inception,Misterio,118,42,35.59,8,,
731,Forrest Gump,Misterio,140,122,87.14,4,4.1,
168,La La Land,Misterio,95,3,3.16,3,4.4,
610,La La Land,Misterio,138,128,92.75,3,3.1,
268,The Shawshank Redemption,Comedia,175,172,98.29,1,2.5,
749,Gladiator,Acción,85,21,24.71,3,4.9,
821,Forrest Gump,Animación,177,17,9.6,3,4.8,
455,The Shawshank Redemption,Misterio,135,115,85.19,3,3.4,
906,Pulp Fiction,Misterio,87,29,33.33,3,3.9,
685,The Matrix,Drama,173,9,5.2,2,2.4,
401,The Godfather,Acción,106,105,99.06,1,,
922,Gladiator,Animación,150,122,81.33,1,1.9,
981,Fight Club,Thriller,106,61,57.55,1,,
476,Avengers: Endgame,Thriller,168,8,4.76,2,1.1,
702,Gladiator,Ciencia Ficción,125,38,30.4,3,,
634,The Godfather,Fantasía,120,24,20,7,4.3,
558,Interstellar,Romance,158,9,5.7,3,2.5,
576,The Lord of the Rings,Drama,104,79,75.96,3,2.1,
130,The Matrix,Acción,165,158,,1,1.9,
822,Inception,Acción,97,69,71.13,2,1.1,
363,La La Land,Fantasía,91,47,51.65,4,4.1,
705,The Shawshank Redemption,Ciencia Ficción,166,66,39.76,2,3.6,
819,La La Land,Aventura,130,40,30.77,2,1.1,
693,La La Land,Comedia,118,37,31.36,2,1.2,
292,La La Land,Ciencia Ficción,168,33,19.64,1,0.5,
371,Forrest Gump,Animación,89,69,77.53,1,4.5,
794,Forrest Gump,Ciencia Ficción,173,111,64.16,4,2.6,
29,Avengers: Endgame,Fantasía,153,23,15.03,7,2,
149,Inception,Fantasía,177,53,29.94,2,1.7,
779,Gladiator,Romance,156,20,12.82,3,2.6,
296,The Matrix,Drama,133,119,89.47,1,4.3,
11,The Dark Knight,Misterio,108,47,43.52,2,,
512,The Shawshank Redemption,Thriller,120,2,1.67,2,3.8,
676,Titanic,Fantasía,88,5,5.68,2,0.7,
113,Pulp Fiction,Romance,142,114,80.28,2,2.3,
187,The Godfather,Comedia,156,135,86.54,4,4.2,
807,Avengers: Endgame,Thriller,116,72,62.07,3,,
744,Gladiator,Aventura,93,27,29.03,3,2.7,
227,La La Land,Acción,152,119,78.29,1,3.3,
310,The Lord of the Rings,Comedia,151,115,76.16,1,2.9,
98,The Lord of the Rings,Aventura,118,33,27.97,3,5,
55,Fight Club,Thriller,119,73,61.34,3,5.9,
623,Interstellar,Comedia,133,9,6.77,2,3.3,
664,The Lord of the Rings,Romance,82,24,29.27,3,2.5,
758,Forrest Gump,Aventura,134,109,81.34,2,4.7,
406,Gladiator,Acción,112,104,92.86,1,4.7,
69,Interstellar,Misterio,175,83,47.43,3,3.9,
312,The Godfather,Romance,150,45,30,4,1.5,
289,Forrest Gump,Animación,98,25,25.51,4,3.3,
762,Forrest Gump,Acción,113,77,68.14,4,4.9,
548,The Dark Knight,Drama,157,90,57.32,3,4.5,
751,Titanic,Ciencia Ficción,129,113,87.6,3,2,
148,Gladiator,Drama,126,85,67.46,3,5.9,
467,Coco,Fantasía,125,63,50.4,3,4.8,
739,The Matrix,Misterio,135,94,69.63,2,1.1,
244,Avengers: Endgame,Animación,136,73,53.68,3,4.8,
491,Avengers: Endgame,Animación,162,110,67.9,4,2.1,
849,Inception,Ciencia Ficción,130,13,10,3,3,
958,Inception,Aventura,133,26,19.55,2,1.3,
507,Pulp Fiction,Ciencia Ficción,169,19,11.24,2,2.5,
365,Fight Club,Fantasía,160,78,48.75,1,2.8,
482,Interstellar,Drama,107,56,52.34,1,4,
201,Avengers: Endgame,Animación,98,74,75.51,2,4.1,
154,Gladiator,Drama,106,66,62.26,1,4.1,
450,The Lord of the Rings,Acción,127,104,81.89,1,2.3,
501,The Shawshank Redemption,Misterio,98,88,89.8,2,1.1,
73,Coco,Comedia,176,10,5.68,9,4.4,
713,La La Land,Fantasía,130,79,60.77,4,1.3,
296,Fight Club,Comedia,86,16,18.6,2,2.6,
17,The Dark Knight,Fantasía,108,23,21.3,3,4.9,
641,The Lord of the Rings,Thriller,122,83,68.03,3,4.3,
217,Forrest Gump,Misterio,148,6,4.05,4,4.1,
61,The Matrix,Acción,173,11,6.36,3,2.2,
939,Gladiator,Misterio,137,132,96.35,1,1.8,
616,Avengers: Endgame,Aventura,87,53,60.92,1,4.9,
42,Titanic,Fantasía,121,78,64.46,4,3.1,
25,Fight Club,Comedia,155,126,81.29,3,2.6,
39,La La Land,Fantasía,121,86,,3,3.1,
803,Fight Club,Aventura,92,47,51.09,4,3.6,
131,The Matrix,Fantasía,105,13,12.38,1,4.8,
498,The Lord of the Rings,Misterio,97,49,50.52,3,3.5,
229,Pulp Fiction,Romance,121,97,80.17,2,4.9,
108,Coco,Fantasía,130,26,20,7,2.2,
172,Interstellar,Thriller,163,155,95.09,3,3.6,
435,The Lord of the Rings,Thriller,95,79,83.16,4,3.6,
478,Interstellar,Animación,82,80,97.56,1,2.9,
102,Avengers: Endgame,Thriller,170,1,0.59,4,2.3,
866,Fight Club,Fantasía,158,122,77.22,2,2.3,
524,The Godfather,Fantasía,177,92,51.98,1,4.7,
275,Fight Club,Romance,124,58,46.77,4,,
613,Avengers: Endgame,Thriller,101,61,60.4,3,0.6,
44,Fight Club,Drama,102,100,98.04,2,2.4,
955,The Matrix,Fantasía,138,73,52.9,1,2.5,
817,Forrest Gump,Acción,141,5,3.55,2,2.1,
957,The Matrix,Acción,147,30,20.41,1,4.9,
17,Coco,Comedia,133,11,8.27,1,1.4,
330,Gladiator,Romance,136,143,105.15,4,2.4,
569,Fight Club,Aventura,102,90,88.24,3,1.2,
823,Coco,Drama,139,17,12.23,3,2.1,
497,Interstellar,Fantasía,152,79,51.97,1,4,
815,The Shawshank Redemption,Misterio,167,160,95.81,1,3.6,
12,Interstellar,Ciencia Ficción,164,17,10.37,3,4.7,
318,Titanic,Ciencia Ficción,134,96,71.64,2,4.6,
592,The Lord of the Rings,Aventura,159,77,48.43,1,4.3,
216,Inception,Animación,142,87,61.27,2,1.9,
339,Titanic,Misterio,135,53,39.26,2,,
776,La La Land,Ciencia Ficción,134,122,91.04,3,4.8,
991,Avengers: Endgame,Aventura,104,87,83.65,1,3.8,
661,La La Land,Ciencia Ficción,105,38,36.19,2,,
81,Pulp Fiction,Romance,128,73,57.03,2,3.4,
727,Coco,Comedia,142,36,25.35,2,3.2,
485,The Dark Knight,Animación,124,30,24.19,2,3.8,
374,Gladiator,Romance,152,124,,3,2.1,
976,La La Land,Misterio,158,46,29.11,4,1.6,
710,Gladiator,Aventura,118,19,16.1,1,3.1,
200,La La Land,Drama,176,12,6.82,2,1.8,
537,Coco,Misterio,144,124,86.11,4,1.7,
466,Pulp Fiction,Misterio,148,130,87.84,2,3.7,
89,The Shawshank Redemption,Thriller,135,48,35.56,4,1.5,
268,The Dark Knight,Drama,88,76,86.36,2,4.9,
655,Forrest Gump,Acción,149,129,86.58,7,1.9,
571,La La Land,Thriller,107,104,97.2,3,0.5,
922,Fight Club,Aventura,124,67,54.03,3,4.3,
489,The Dark Knight,Acción,105,36,34.29,2,3.7,
877,Avengers: Endgame,Ciencia Ficción,107,76,71.03,1,3.4,
538,Avengers: Endgame,Ciencia Ficción,119,82,68.91,2,4.1,
47,La La Land,Misterio,94,50,53.19,2,1,
288,The Shawshank Redemption,Thriller,85,77,90.59,2,2.2,
778,The Godfather,Fantasía,106,83,78.3,5,1.4,
16,Inception,Drama,117,107,91.45,3,3.9,
711,The Dark Knight,Acción,147,4,2.72,4,4.3,
401,The Dark Knight,Drama,154,5,3.25,3,1,
919,Avengers: Endgame,Thriller,164,125,76.22,4,,
794,Inception,Misterio,143,61,42.66,3,1.2,
981,Fight Club,Romance,109,89,81.65,1,2.3,
86,The Dark Knight,Ciencia Ficción,161,73,45.34,3,2.4,
250,Inception,Acción,178,25,14.04,9,2.2,
391,Inception,Acción,82,44,53.66,1,1.7,
782,La La Land,Aventura,141,102,72.34,3,3.3,
335,Avengers: Endgame,Acción,91,28,30.77,4,1.4,
629,Inception,Thriller,170,12,7.06,3,4.9,
519,The Matrix,Acción,109,90,82.57,2,3.9,
137,The Shawshank Redemption,Acción,164,32,19.51,1,2.3,
883,The Matrix,Drama,117,102,87.18,4,2.1,
688,The Godfather,Misterio,164,23,14.02,2,3.3,
840,Titanic,Comedia,139,132,94.96,3,1.1,
498,Avengers: Endgame,Acción,117,87,74.36,4,3.6,
827,Forrest Gump,Fantasía,94,94,100,3,3.6,
727,Coco,Misterio,97,72,74.23,1,4,
477,The Matrix,Animación,131,105,80.15,2,1.1,
594,The Matrix,Aventura,108,35,32.41,3,0.4,
223,Titanic,Drama,139,57,41.01,4,3.6,
990,The Shawshank Redemption,Aventura,100,92,92,2,2,
372,La La Land,Romance,96,81,84.38,3,4.7,
935,Titanic,Acción,97,91,93.81,3,3.9,
995,Avengers: Endgame,Ciencia Ficción,136,3,2.21,1,4.5,
402,Forrest Gump,Fantasía,116,116,100,4,2.2,
443,Pulp Fiction,Drama,139,101,72.66,2,2.7,
490,Inception,Aventura,117,5,4.27,5,3.3,
615,The Lord of the Rings,Acción,91,6,6.59,2,3.3,
273,Gladiator,Ciencia Ficción,154,99,64.29,2,3.7,
526,Avengers: Endgame,Ciencia Ficción,163,23,14.11,1,2.2,
159,Forrest Gump,Romance,152,99,65.13,7,2.7,
152,The Godfather,Misterio,80,44,55,2,4.3,
995,Fight Club,Fantasía,137,100,72.99,2,1.2,
620,The Godfather,Comedia,82,24,29.27,1,2.8,
188,La La Land,Fantasía,142,54,38.03,4,2.5,
813,Inception,Romance,100,44,44,3,2.6,
98,Coco,Thriller,102,11,10.78,4,4,
131,Forrest Gump,Misterio,88,66,75,3,3.7,
805,Avengers: Endgame,Drama,162,64,39.51,1,1.5,
171,The Godfather,Misterio,134,83,61.94,1,1.2,
936,Avengers: Endgame,Romance,98,97,98.98,2,0.2,
986,Coco,Romance,141,15,10.64,2,2.5,
183,Coco,Drama,166,41,24.7,3,2.1,
983,The Godfather,Drama,170,113,66.47,3,1.5,
364,Avengers: Endgame,Drama,170,113,66.47,3,,
39,Titanic,Misterio,118,53,44.92,1,3.9,
527,Pulp Fiction,Acción,179,109,60.89,2,4.4,
888,Coco,Aventura,155,76,49.03,3,1.1,
497,Pulp Fiction,Animación,106,52,49.06,4,1.7,
516,Forrest Gump,Drama,125,27,21.6,3,2.9,
349,Inception,Aventura,113,81,71.68,3,1.4,
982,The Matrix,Animación,112,39,34.82,3,1.6,
921,Interstellar,Misterio,171,113,66.08,2,2.9,
397,The Dark Knight,Aventura,174,174,100,2,4.1,
722,La La Land,Drama,175,161,92,2,2.5,
161,Gladiator,Comedia,129,100,77.52,3,2.6,
16,The Dark Knight,Romance,99,96,96.97,1,2,
493,The Shawshank Redemption,Aventura,119,90,75.63,1,2.7,
426,The Lord of the Rings,Ciencia Ficción,178,97,54.49,1,4.6,
108,La La Land,Ciencia Ficción,174,153,87.93,4,4.8,
894,Pulp Fiction,Aventura,137,107,78.1,3,3.2,
450,Forrest Gump,Drama,110,36,32.73,2,4.1,
311,The Dark Knight,Fantasía,117,36,30.77,3,3.8,
739,Coco,Drama,165,5,3.03,3,1.2,
170,Inception,Misterio,124,16,12.9,4,4.6,
546,Gladiator,Drama,120,36,30,2,4.9,
414,The Dark Knight,Misterio,88,60,68.18,2,4.5,
251,Gladiator,Fantasía,88,76,86.36,3,4.9,
759,Fight Club,Comedia,142,85,59.86,4,1.5,
781,La La Land,Misterio,158,149,94.3,2,1.9,
141,Inception,Thriller,156,141,90.38,4,3.9,
274,The Lord of the Rings,Ciencia Ficción,101,8,7.92,4,3.8,
416,Interstellar,Romance,95,93,97.89,1,2.6,
608,Titanic,Ciencia Ficción,111,41,36.94,4,3.7,
739,The Godfather,Misterio,145,22,15.17,3,3.7,
891,Gladiator,Thriller,169,66,39.05,1,1.9,
39,La La Land,Acción,93,70,75.27,1,2.3,
814,The Lord of the Rings,Comedia,117,48,41.03,2,1.8,
29,Inception,Comedia,177,131,74.01,4,2.2,
958,Avengers: Endgame,Acción,87,77,88.51,3,2.2,
477,Coco,Romance,179,30,16.76,1,2.7,
318,Gladiator,Fantasía,100,65,65,1,4.4,
245,Gladiator,Animación,135,21,15.56,2,1.7,
748,The Matrix,Thriller,125,93,74.4,2,,
697,The Matrix,Misterio,122,45,36.89,8,2.9,
272,Titanic,Animación,171,118,69.01,2,4.7,
440,Coco,Romance,125,45,36,3,2.7,
748,The Lord of the Rings,Fantasía,127,24,18.9,4,0.4,
239,Inception,Comedia,149,80,53.69,4,3.4,
377,Titanic,Misterio,163,76,46.63,1,4.6,
266,The Matrix,Misterio,110,65,59.09,3,1.6,
926,The Shawshank Redemption,Fantasía,112,57,50.89,3,2.9,
921,Coco,Ciencia Ficción,123,5,4.07,2,2.4,
359,Interstellar,Thriller,150,117,78,2,4.4,
340,Titanic,Fantasía,87,2,2.3,1,1.8,
389,Forrest Gump,Drama,152,151,99.34,3,2.5,
577,Titanic,Drama,81,38,46.91,2,4.4,
990,La La Land,Fantasía,96,91,94.79,2,3.6,
689,Inception,Comedia,131,33,25.19,1,1.1,
3,Inception,Fantasía,124,6,4.84,4,3.6,
429,The Shawshank Redemption,Aventura,116,113,97.41,2,4.4,
142,Avengers: Endgame,Romance,121,33,27.27,3,2.9,
376,Pulp Fiction,Drama,123,92,74.8,2,1.5,
670,Pulp Fiction,Animación,160,141,88.12,4,4,
324,The Matrix,Fantasía,117,102,,1,3.9,
146,Forrest Gump,Drama,178,82,46.07,2,1.4,
958,The Matrix,Romance,173,147,84.97,1,2.9,
293,Fight Club,Romance,85,81,95.29,4,4.2,
665,Fight Club,Animación,147,37,25.17,2,2.2,
432,The Godfather,Misterio,130,0,0,3,3.4,
705,Fight Club,Aventura,114,0,0,3,1.2,
949,Pulp Fiction,Fantasía,137,124,90.51,3,4.4,
975,Avengers: Endgame,Acción,136,90,66.18,1,2,
585,Interstellar,Fantasía,152,139,91.45,4,2.6,
399,Fight Club,Misterio,85,31,36.47,1,4,
817,The Matrix,Thriller,92,25,27.17,1,3.4,
889,Gladiator,Ciencia Ficción,138,60,43.48,4,2.8,
344,Inception,Comedia,165,129,78.18,1,3.8,
964,Interstellar,Misterio,171,30,,1,3.2,
140,Interstellar,Romance,109,53,48.62,1,2.7,
187,Titanic,Acción,179,146,81.56,3,4.7,
805,The Matrix,Comedia,81,47,58.02,4,2.4,
61,Inception,Drama,137,100,72.99,4,,
997,Pulp Fiction,Fantasía,115,58,50.43,3,4.6,
939,Interstellar,Comedia,151,106,70.2,1,4.4,
380,The Godfather,Drama,124,35,28.23,3,4.1,
710,La La Land,Ciencia Ficción,88,9,10.23,2,3.3,
807,The Matrix,Drama,144,132,91.67,3,2.9,
440,Interstellar,Acción,156,79,50.64,1,1.2,
319,Forrest Gump,Romance,129,28,21.71,2,3,
302,The Lord of the Rings,Misterio,158,133,84.18,2,4.4,
344,Titanic,Animación,111,31,27.93,1,2,
11,Inception,Misterio,177,46,25.99,4,6,
62,Fight Club,Misterio,122,55,45.08,4,2.4,
845,Interstellar,Drama,174,153,87.93,1,4.8,
226,The Matrix,Fantasía,157,82,52.23,3,5,
153,Fight Club,Comedia,133,26,19.55,6,,
711,The Lord of the Rings,Animación,126,19,15.08,2,4.4,
564,The Godfather,Animación,93,43,46.24,3,3.2,
772,Fight Club,Comedia,127,29,22.83,4,3.3,
571,Forrest Gump,Comedia,134,28,20.9,2,1.9,
584,Pulp Fiction,Romance,108,29,26.85,1,3.3,
660,Interstellar,Acción,126,31,24.6,2,1.2,
861,The Dark Knight,Ciencia Ficción,142,50,35.21,3,1.3,
575,The Dark Knight,Acción,98,35,35.71,4,4.3,
310,Fight Club,Comedia,170,162,95.29,2,3.9,
885,The Shawshank Redemption,Fantasía,88,55,62.5,1,1.4,
243,Inception,Aventura,116,83,71.55,3,1.4,
493,Titanic,Aventura,171,108,63.16,2,4.7,
366,The Dark Knight,Ciencia Ficción,131,86,65.65,4,1.2,
330,The Shawshank Redemption,Comedia,136,63,46.32,4,2.6,
107,Avengers: Endgame,Aventura,167,112,67.07,4,4.8,
226,The Dark Knight,Ciencia Ficción,107,98,91.59,1,4.4,
825,The Shawshank Redemption,Animación,115,55,47.83,2,3.3,
218,Inception,Ciencia Ficción,143,19,13.29,2,2.2,
937,Gladiator,Animación,97,0,0,4,1.5,
753,The Dark Knight,Romance,168,137,81.55,4,4.5,
506,Forrest Gump,Aventura,114,112,98.25,1,2,
259,The Lord of the Rings,Ciencia Ficción,147,109,74.15,6,4.9,
888,Coco,Ciencia Ficción,157,42,26.75,1,3.7,
774,Interstellar,Ciencia Ficción,118,102,86.44,3,2.1,
517,The Shawshank Redemption,Fantasía,169,13,7.69,3,1,
773,The Lord of the Rings,Ciencia Ficción,87,33,37.93,3,2.5,
54,Interstellar,Fantasía,167,95,56.89,2,3.5,
